created_at,reviewer_name,review_text,rating_overall,like_count,restaurant_name,city,primary_cuisine,date,year_month,day_of_week,hour_of_day,restaurant_review_count,restaurant_overall_rating
2023-11-13 09:14:00,user_1035,Packaging was neat. food arrived cold.,5,116,Wok & Roll,Pune,north indian,2023-11-13,2023-11,0,9,6201,3.01
2023-01-11 02:12:00,user_1826,Delivery was late. spices were well balanced.,2,453,The Hungry Fork,Hyderabad,street food,2023-01-11,2023-01,2,2,6185,3.02
2023-04-26 09:02:00,user_1691,Naan was rubbery.,2,211,Curry Nation,Mumbai,south indian,2023-04-26,2023-04,2,9,6394,2.99
2023-11-30 23:15:00,user_196,Food arrived cold. food spilled during delivery. taste was amazing.,4,138,Urban Tadka,Delhi,south indian,2023-11-30,2023-11,3,23,6131,2.98
2023-03-01 22:24:00,user_1765,Food arrived cold.,1,309,Spice Villa,Mumbai,street food,2023-03-01,2023-03,2,22,6366,2.99
2023-01-25 11:37:00,user_1879,Naan was rubbery.,4,336,Masala Magic,Kolkata,street food,2023-01-25,2023-01,2,11,6192,2.96
2023-04-03 22:00:00,user_290,Rice was undercooked. taste was amazing.,3,176,Pizza Junction,Delhi,street food,2023-04-03,2023-04,0,22,6182,2.99
2023-07-25 03:49:00,user_1765,Spices were well balanced. rice was undercooked.,5,299,Pizza Junction,Bangalore,curry,2023-07-25,2023-07,1,3,6182,2.99
2023-07-29 13:07:00,user_1775,Food arrived cold.,1,233,Biryani Blues,Bangalore,street food,2023-07-29,2023-07,5,13,6349,3.0
2023-02-12 14:50:00,user_1839,Paneer curry was too salty.,1,416,Wok & Roll,Bangalore,curry,2023-02-12,2023-02,6,14,6201,3.01
2023-11-16 02:32:00,user_1318,Gravy lacked flavor.,5,354,Curry Nation,Mumbai,curry,2023-11-16,2023-11,3,2,6394,2.99
2023-05-09 01:21:00,user_1841,Naan was rubbery.,2,87,Urban Tadka,Chennai,curry,2023-05-09,2023-05,1,1,6131,2.98
2023-05-08 08:56:00,user_865,Gravy lacked flavor. rice was undercooked. dessert was fresh and tasty.,1,260,Masala Magic,Delhi,biryani,2023-05-08,2023-05,0,8,6192,2.96
2023-08-01 06:41:00,user_1109,Naan was rubbery. food arrived cold. rice was undercooked.,3,4,Spice Villa,Kolkata,pizza,2023-08-01,2023-08,1,6,6366,2.99
2023-01-04 20:08:00,user_119,Dessert was fresh and tasty. rice was undercooked.,3,337,Spice Villa,Bangalore,pizza,2023-01-04,2023-01,2,20,6366,2.99
2023-04-09 10:18:00,user_558,Paneer curry was too salty. packaging was neat. gravy lacked flavor.,5,210,Pizza Junction,Delhi,curry,2023-04-09,2023-04,6,10,6182,2.99
2023-11-16 09:43:00,user_1734,Gravy lacked flavor. taste was amazing. oil was excessive.,2,158,Spice Villa,Hyderabad,south indian,2023-11-16,2023-11,3,9,6366,2.99
2023-07-07 12:36:00,user_570,Food spilled during delivery. packaging was neat.,1,456,Curry Nation,Hyderabad,curry,2023-07-07,2023-07,4,12,6394,2.99
2023-02-08 19:24:00,user_859,Naan was rubbery. packaging was neat. spices were well balanced.,3,285,Curry Nation,Kolkata,curry,2023-02-08,2023-02,2,19,6394,2.99
2023-03-10 20:58:00,user_962,Food spilled during delivery.,3,496,Spice Villa,Mumbai,curry,2023-03-10,2023-03,4,20,6366,2.99
2023-03-24 20:06:00,user_743,Fries were soggy. rice was undercooked. taste was amazing.,5,403,Masala Magic,Pune,south indian,2023-03-24,2023-03,4,20,6192,2.96
2023-12-03 01:25:00,user_528,Chicken biryani was perfectly cooked. packaging was neat.,1,89,The Hungry Fork,Mumbai,curry,2023-12-03,2023-12,6,1,6185,3.02
2023-03-07 03:05:00,user_1064,Food spilled during delivery. naan was rubbery.,3,34,Urban Tadka,Bangalore,biryani,2023-03-07,2023-03,1,3,6131,2.98
2023-11-19 04:13:00,user_389,Delivery was late.,3,378,Pizza Junction,Kolkata,south indian,2023-11-19,2023-11,6,4,6182,2.99
2023-03-24 05:35:00,user_1590,Food arrived cold.,3,160,Spice Villa,Hyderabad,street food,2023-03-24,2023-03,4,5,6366,2.99
2023-04-26 08:31:00,user_311,Rice was undercooked. oil was excessive.,5,180,Spice Villa,Bangalore,chinese,2023-04-26,2023-04,2,8,6366,2.99
2023-03-20 01:26:00,user_697,Delivery was late.,4,328,Curry Nation,Chennai,street food,2023-03-20,2023-03,0,1,6394,2.99
2023-10-20 23:00:00,user_1067,Gravy lacked flavor. packaging was neat. paneer curry was too salty.,2,2,Urban Tadka,Chennai,pizza,2023-10-20,2023-10,4,23,6131,2.98
2023-11-20 05:35:00,user_1680,Portion size was generous.,1,21,The Hungry Fork,Chennai,north indian,2023-11-20,2023-11,0,5,6185,3.02
2023-12-11 15:35:00,user_1364,Spices were well balanced. food arrived cold. food spilled during delivery.,1,245,Biryani Blues,Kolkata,street food,2023-12-11,2023-12,0,15,6349,3.0
2023-02-10 03:47:00,user_1516,Paneer curry was too salty. delivery was late.,5,412,Wok & Roll,Bangalore,street food,2023-02-10,2023-02,4,3,6201,3.01
2023-09-29 22:17:00,user_222,Oil was excessive. fries were soggy. spices were well balanced.,5,161,The Hungry Fork,Hyderabad,pizza,2023-09-29,2023-09,4,22,6185,3.02
2023-11-15 20:56:00,user_324,Food arrived cold.,4,101,Masala Magic,Hyderabad,street food,2023-11-15,2023-11,2,20,6192,2.96
2023-07-19 09:56:00,user_958,Portion size was generous. spices were well balanced.,1,400,Biryani Blues,Hyderabad,chinese,2023-07-19,2023-07,2,9,6349,3.0
2023-11-09 14:46:00,user_1589,Dessert was fresh and tasty.,1,293,Pizza Junction,Bangalore,street food,2023-11-09,2023-11,3,14,6182,2.99
2023-08-15 14:19:00,user_809,Paneer curry was too salty. delivery was late. food spilled during delivery.,3,282,Pizza Junction,Hyderabad,biryani,2023-08-15,2023-08,1,14,6182,2.99
2023-10-17 12:17:00,user_265,Rice was undercooked.,3,118,Curry Nation,Chennai,north indian,2023-10-17,2023-10,1,12,6394,2.99
2023-08-08 11:23:00,user_1854,Chicken biryani was perfectly cooked. oil was excessive.,2,317,Wok & Roll,Pune,street food,2023-08-08,2023-08,1,11,6201,3.01
2023-05-17 10:56:00,user_341,Spices were well balanced.,5,179,Spice Villa,Mumbai,curry,2023-05-17,2023-05,2,10,6366,2.99
2023-03-26 19:52:00,user_921,Food spilled during delivery. chicken biryani was perfectly cooked. food arrived cold.,4,193,Masala Magic,Bangalore,street food,2023-03-26,2023-03,6,19,6192,2.96
2023-02-11 23:15:00,user_1311,Paneer curry was too salty. packaging was neat.,2,306,Spice Villa,Hyderabad,pizza,2023-02-11,2023-02,5,23,6366,2.99
2023-07-04 15:56:00,user_1,Chicken biryani was perfectly cooked.,5,212,Urban Tadka,Pune,biryani,2023-07-04,2023-07,1,15,6131,2.98
2023-04-18 10:09:00,user_1655,Paneer curry was too salty. food spilled during delivery. food arrived cold.,1,427,Curry Nation,Kolkata,pizza,2023-04-18,2023-04,1,10,6394,2.99
2023-07-30 23:53:00,user_1599,Portion size was generous. oil was excessive. delivery was late.,2,498,Wok & Roll,Pune,curry,2023-07-30,2023-07,6,23,6201,3.01
2023-11-14 16:57:00,user_1039,Spices were well balanced. rice was undercooked. chicken biryani was perfectly cooked.,1,91,Pizza Junction,Mumbai,pizza,2023-11-14,2023-11,1,16,6182,2.99
2023-11-18 16:10:00,user_204,Taste was amazing. fries were soggy.,1,361,The Hungry Fork,Bangalore,street food,2023-11-18,2023-11,5,16,6185,3.02
2023-02-13 21:06:00,user_1831,Food spilled during delivery. food arrived cold.,2,349,Pizza Junction,Mumbai,curry,2023-02-13,2023-02,0,21,6182,2.99
2023-04-03 19:02:00,user_37,Naan was rubbery. chicken biryani was perfectly cooked. spices were well balanced.,3,226,Pizza Junction,Hyderabad,south indian,2023-04-03,2023-04,0,19,6182,2.99
2023-07-26 20:12:00,user_1700,Dessert was fresh and tasty.,1,465,Curry Nation,Mumbai,chinese,2023-07-26,2023-07,2,20,6394,2.99
2023-10-12 10:40:00,user_812,Dessert was fresh and tasty. packaging was neat.,5,31,Wok & Roll,Chennai,curry,2023-10-12,2023-10,3,10,6201,3.01
2023-06-17 22:55:00,user_1730,Oil was excessive. spices were well balanced.,5,437,Spice Villa,Mumbai,biryani,2023-06-17,2023-06,5,22,6366,2.99
2023-11-22 18:15:00,user_1536,Oil was excessive. dessert was fresh and tasty.,5,301,Biryani Blues,Pune,biryani,2023-11-22,2023-11,2,18,6349,3.0
2023-09-10 22:08:00,user_747,Oil was excessive. portion size was generous.,2,130,Urban Tadka,Bangalore,south indian,2023-09-10,2023-09,6,22,6131,2.98
2023-07-10 21:32:00,user_525,Chicken biryani was perfectly cooked. portion size was generous.,5,100,The Hungry Fork,Bangalore,biryani,2023-07-10,2023-07,0,21,6185,3.02
2023-10-03 01:43:00,user_1379,Rice was undercooked.,4,55,Biryani Blues,Delhi,north indian,2023-10-03,2023-10,1,1,6349,3.0
2023-02-24 14:00:00,user_1409,Portion size was generous.,2,11,Urban Tadka,Hyderabad,chinese,2023-02-24,2023-02,4,14,6131,2.98
2023-06-28 03:53:00,user_667,Fries were soggy. packaging was neat. dessert was fresh and tasty.,1,374,Pizza Junction,Chennai,street food,2023-06-28,2023-06,2,3,6182,2.99
2023-03-19 03:33:00,user_1996,Food arrived cold. food spilled during delivery. dessert was fresh and tasty.,2,12,Masala Magic,Delhi,chinese,2023-03-19,2023-03,6,3,6192,2.96
2023-02-18 14:01:00,user_1793,Paneer curry was too salty.,4,197,The Hungry Fork,Delhi,north indian,2023-02-18,2023-02,5,14,6185,3.02
2023-06-28 02:51:00,user_263,Gravy lacked flavor.,5,381,Spice Villa,Pune,north indian,2023-06-28,2023-06,2,2,6366,2.99
2023-09-20 15:21:00,user_1885,Chicken biryani was perfectly cooked.,3,242,Urban Tadka,Kolkata,curry,2023-09-20,2023-09,2,15,6131,2.98
2023-10-05 20:54:00,user_742,Naan was rubbery. paneer curry was too salty. taste was amazing.,1,93,Curry Nation,Pune,chinese,2023-10-05,2023-10,3,20,6394,2.99
2023-05-13 19:39:00,user_1806,Food spilled during delivery. food arrived cold.,4,292,Biryani Blues,Mumbai,chinese,2023-05-13,2023-05,5,19,6349,3.0
2023-08-20 23:56:00,user_423,Delivery was late. chicken biryani was perfectly cooked.,5,131,Pizza Junction,Mumbai,south indian,2023-08-20,2023-08,6,23,6182,2.99
2023-08-28 04:56:00,user_615,Fries were soggy. taste was amazing.,4,238,Spice Villa,Bangalore,south indian,2023-08-28,2023-08,0,4,6366,2.99
2023-06-13 02:28:00,user_318,Food arrived cold. taste was amazing. delivery was late.,4,480,Wok & Roll,Bangalore,chinese,2023-06-13,2023-06,1,2,6201,3.01
2023-12-11 01:02:00,user_235,Food arrived cold. packaging was neat.,4,482,Masala Magic,Hyderabad,south indian,2023-12-11,2023-12,0,1,6192,2.96
2023-03-19 16:15:00,user_1359,Paneer curry was too salty.,5,381,Urban Tadka,Bangalore,north indian,2023-03-19,2023-03,6,16,6131,2.98
2023-04-14 04:30:00,user_1471,Food arrived cold. spices were well balanced.,1,115,Pizza Junction,Hyderabad,biryani,2023-04-14,2023-04,4,4,6182,2.99
2023-09-20 23:14:00,user_1508,Taste was amazing. chicken biryani was perfectly cooked. paneer curry was too salty.,3,187,Urban Tadka,Pune,chinese,2023-09-20,2023-09,2,23,6131,2.98
2023-03-29 09:17:00,user_489,Dessert was fresh and tasty. rice was undercooked. spices were well balanced.,2,2,Wok & Roll,Bangalore,pizza,2023-03-29,2023-03,2,9,6201,3.01
2023-11-08 13:08:00,user_1529,Spices were well balanced. gravy lacked flavor. portion size was generous.,2,32,Spice Villa,Delhi,street food,2023-11-08,2023-11,2,13,6366,2.99
2023-11-29 12:28:00,user_1130,Taste was amazing.,2,54,Biryani Blues,Bangalore,street food,2023-11-29,2023-11,2,12,6349,3.0
2023-08-13 11:48:00,user_747,Naan was rubbery. rice was undercooked. spices were well balanced.,3,45,The Hungry Fork,Kolkata,north indian,2023-08-13,2023-08,6,11,6185,3.02
2023-04-16 07:29:00,user_721,Dessert was fresh and tasty.,4,104,Masala Magic,Hyderabad,chinese,2023-04-16,2023-04,6,7,6192,2.96
2023-03-10 14:27:00,user_1657,Packaging was neat. rice was undercooked. portion size was generous.,5,187,Spice Villa,Kolkata,curry,2023-03-10,2023-03,4,14,6366,2.99
2023-04-29 07:16:00,user_753,Fries were soggy. rice was undercooked. gravy lacked flavor.,3,367,Urban Tadka,Bangalore,biryani,2023-04-29,2023-04,5,7,6131,2.98
2023-02-15 22:29:00,user_742,Delivery was late.,1,358,Curry Nation,Delhi,street food,2023-02-15,2023-02,2,22,6394,2.99
2023-09-10 23:09:00,user_305,Dessert was fresh and tasty.,4,233,The Hungry Fork,Chennai,curry,2023-09-10,2023-09,6,23,6185,3.02
2023-02-04 22:10:00,user_27,Gravy lacked flavor. delivery was late. naan was rubbery.,5,248,Biryani Blues,Delhi,biryani,2023-02-04,2023-02,5,22,6349,3.0
2023-09-24 13:14:00,user_1117,Food arrived cold. gravy lacked flavor.,5,318,Pizza Junction,Hyderabad,south indian,2023-09-24,2023-09,6,13,6182,2.99
2023-01-14 05:46:00,user_1798,Food arrived cold.,4,376,Pizza Junction,Chennai,biryani,2023-01-14,2023-01,5,5,6182,2.99
2023-08-12 01:40:00,user_1488,Spices were well balanced. chicken biryani was perfectly cooked.,4,258,The Hungry Fork,Delhi,south indian,2023-08-12,2023-08,5,1,6185,3.02
2023-05-02 01:11:00,user_721,Packaging was neat.,3,379,Pizza Junction,Chennai,biryani,2023-05-02,2023-05,1,1,6182,2.99
2023-05-20 02:21:00,user_1759,Paneer curry was too salty.,4,274,Masala Magic,Delhi,north indian,2023-05-20,2023-05,5,2,6192,2.96
2023-07-27 01:37:00,user_1100,Spices were well balanced.,3,102,Wok & Roll,Mumbai,north indian,2023-07-27,2023-07,3,1,6201,3.01
2023-12-13 23:32:00,user_1586,Chicken biryani was perfectly cooked.,4,464,Masala Magic,Bangalore,street food,2023-12-13,2023-12,2,23,6192,2.96
2023-06-02 18:56:00,user_878,Packaging was neat. taste was amazing.,5,173,Curry Nation,Bangalore,curry,2023-06-02,2023-06,4,18,6394,2.99
2023-03-15 09:18:00,user_1917,Gravy lacked flavor. paneer curry was too salty.,1,60,Spice Villa,Chennai,chinese,2023-03-15,2023-03,2,9,6366,2.99
2023-09-07 07:10:00,user_512,Dessert was fresh and tasty.,3,37,The Hungry Fork,Bangalore,pizza,2023-09-07,2023-09,3,7,6185,3.02
2023-06-23 14:58:00,user_845,Food spilled during delivery. oil was excessive. delivery was late.,2,221,Wok & Roll,Hyderabad,biryani,2023-06-23,2023-06,4,14,6201,3.01
2023-10-31 00:17:00,user_438,Chicken biryani was perfectly cooked. fries were soggy. taste was amazing.,1,141,Masala Magic,Pune,chinese,2023-10-31,2023-10,1,0,6192,2.96
2023-07-01 06:37:00,user_1080,Chicken biryani was perfectly cooked.,2,269,Wok & Roll,Mumbai,street food,2023-07-01,2023-07,5,6,6201,3.01
2023-06-21 17:54:00,user_965,Chicken biryani was perfectly cooked.,2,47,Masala Magic,Hyderabad,street food,2023-06-21,2023-06,2,17,6192,2.96
2023-11-13 10:58:00,user_1010,Oil was excessive.,4,168,Masala Magic,Bangalore,street food,2023-11-13,2023-11,0,10,6192,2.96
2023-02-02 03:32:00,user_261,Food spilled during delivery. paneer curry was too salty.,3,61,The Hungry Fork,Delhi,pizza,2023-02-02,2023-02,3,3,6185,3.02
2023-12-04 18:21:00,user_974,Food spilled during delivery.,5,373,The Hungry Fork,Pune,south indian,2023-12-04,2023-12,0,18,6185,3.02
2023-01-05 08:24:00,user_766,Rice was undercooked. delivery was late.,2,66,Wok & Roll,Kolkata,curry,2023-01-05,2023-01,3,8,6201,3.01
2023-05-17 02:37:00,user_1174,Food spilled during delivery.,4,390,Masala Magic,Delhi,north indian,2023-05-17,2023-05,2,2,6192,2.96
2023-07-04 12:10:00,user_1368,Gravy lacked flavor.,5,67,Wok & Roll,Delhi,curry,2023-07-04,2023-07,1,12,6201,3.01
2023-09-17 02:57:00,user_1961,Rice was undercooked.,2,46,Masala Magic,Kolkata,street food,2023-09-17,2023-09,6,2,6192,2.96
2023-01-10 10:39:00,user_1899,Rice was undercooked.,2,188,Curry Nation,Mumbai,pizza,2023-01-10,2023-01,1,10,6394,2.99
2023-03-03 21:00:00,user_1084,Portion size was generous.,1,312,Biryani Blues,Mumbai,street food,2023-03-03,2023-03,4,21,6349,3.0
2023-12-07 02:05:00,user_1789,Chicken biryani was perfectly cooked.,4,459,Biryani Blues,Pune,north indian,2023-12-07,2023-12,3,2,6349,3.0
2023-03-15 03:27:00,user_1515,Gravy lacked flavor.,5,357,Biryani Blues,Chennai,pizza,2023-03-15,2023-03,2,3,6349,3.0
2023-07-28 08:45:00,user_829,Fries were soggy. spices were well balanced.,4,387,The Hungry Fork,Delhi,south indian,2023-07-28,2023-07,4,8,6185,3.02
2023-06-10 12:34:00,user_1283,Gravy lacked flavor.,2,388,Masala Magic,Delhi,street food,2023-06-10,2023-06,5,12,6192,2.96
2023-10-01 04:51:00,user_141,Rice was undercooked. oil was excessive. gravy lacked flavor.,2,101,Urban Tadka,Pune,street food,2023-10-01,2023-10,6,4,6131,2.98
2023-06-15 23:39:00,user_748,Fries were soggy.,5,387,Pizza Junction,Bangalore,north indian,2023-06-15,2023-06,3,23,6182,2.99
2023-09-07 22:38:00,user_1315,Paneer curry was too salty. portion size was generous.,4,27,Urban Tadka,Pune,street food,2023-09-07,2023-09,3,22,6131,2.98
2023-01-17 19:01:00,user_1851,Packaging was neat. chicken biryani was perfectly cooked. food arrived cold.,1,480,Masala Magic,Delhi,curry,2023-01-17,2023-01,1,19,6192,2.96
2023-05-30 21:06:00,user_8,Naan was rubbery. oil was excessive.,4,194,Urban Tadka,Chennai,chinese,2023-05-30,2023-05,1,21,6131,2.98
2023-01-22 11:42:00,user_551,Gravy lacked flavor. fries were soggy. packaging was neat.,4,32,The Hungry Fork,Chennai,chinese,2023-01-22,2023-01,6,11,6185,3.02
2023-05-24 03:56:00,user_308,Gravy lacked flavor. fries were soggy.,5,362,Wok & Roll,Hyderabad,south indian,2023-05-24,2023-05,2,3,6201,3.01
2023-09-30 11:46:00,user_1267,Paneer curry was too salty. delivery was late.,5,32,Masala Magic,Kolkata,north indian,2023-09-30,2023-09,5,11,6192,2.96
2023-03-25 02:51:00,user_1140,Packaging was neat. gravy lacked flavor. fries were soggy.,3,7,Pizza Junction,Mumbai,pizza,2023-03-25,2023-03,5,2,6182,2.99
2023-09-30 05:06:00,user_1150,Oil was excessive. packaging was neat.,2,206,Spice Villa,Chennai,biryani,2023-09-30,2023-09,5,5,6366,2.99
2023-11-10 20:16:00,user_31,Portion size was generous. packaging was neat.,1,414,Pizza Junction,Chennai,north indian,2023-11-10,2023-11,4,20,6182,2.99
2023-10-02 21:03:00,user_958,Taste was amazing.,3,3,Spice Villa,Kolkata,chinese,2023-10-02,2023-10,0,21,6366,2.99
2023-05-13 14:53:00,user_61,Food arrived cold. chicken biryani was perfectly cooked. oil was excessive.,1,201,Masala Magic,Hyderabad,curry,2023-05-13,2023-05,5,14,6192,2.96
2023-08-14 04:44:00,user_1321,Fries were soggy.,3,156,Biryani Blues,Kolkata,curry,2023-08-14,2023-08,0,4,6349,3.0
2023-02-28 03:50:00,user_1782,Naan was rubbery.,4,84,Urban Tadka,Hyderabad,south indian,2023-02-28,2023-02,1,3,6131,2.98
2023-09-18 09:30:00,user_600,Dessert was fresh and tasty. gravy lacked flavor.,4,214,Wok & Roll,Delhi,chinese,2023-09-18,2023-09,0,9,6201,3.01
2023-10-12 21:52:00,user_1737,Food arrived cold.,5,276,Masala Magic,Chennai,street food,2023-10-12,2023-10,3,21,6192,2.96
2023-04-16 18:18:00,user_636,Food spilled during delivery. food arrived cold. gravy lacked flavor.,2,247,Curry Nation,Chennai,north indian,2023-04-16,2023-04,6,18,6394,2.99
2023-01-08 14:13:00,user_597,Food spilled during delivery. gravy lacked flavor. delivery was late.,1,182,Curry Nation,Chennai,south indian,2023-01-08,2023-01,6,14,6394,2.99
2023-05-18 22:30:00,user_1543,Packaging was neat. dessert was fresh and tasty. fries were soggy.,3,302,Biryani Blues,Mumbai,north indian,2023-05-18,2023-05,3,22,6349,3.0
2023-10-10 12:48:00,user_212,Taste was amazing. food arrived cold. rice was undercooked.,1,2,Urban Tadka,Chennai,pizza,2023-10-10,2023-10,1,12,6131,2.98
2023-06-15 09:54:00,user_161,Oil was excessive. paneer curry was too salty. gravy lacked flavor.,2,393,Curry Nation,Mumbai,north indian,2023-06-15,2023-06,3,9,6394,2.99
2023-12-02 13:23:00,user_226,Gravy lacked flavor. paneer curry was too salty. naan was rubbery.,4,67,The Hungry Fork,Bangalore,chinese,2023-12-02,2023-12,5,13,6185,3.02
2023-04-10 20:19:00,user_362,Portion size was generous.,1,34,Masala Magic,Kolkata,chinese,2023-04-10,2023-04,0,20,6192,2.96
2023-09-01 03:01:00,user_1662,Gravy lacked flavor. naan was rubbery.,4,285,Pizza Junction,Delhi,street food,2023-09-01,2023-09,4,3,6182,2.99
2023-07-06 11:21:00,user_1320,Food spilled during delivery. naan was rubbery. gravy lacked flavor.,1,205,Pizza Junction,Kolkata,chinese,2023-07-06,2023-07,3,11,6182,2.99
2023-04-09 15:38:00,user_1686,Taste was amazing. paneer curry was too salty. portion size was generous.,4,384,Masala Magic,Delhi,north indian,2023-04-09,2023-04,6,15,6192,2.96
2023-05-13 12:04:00,user_1623,Taste was amazing.,2,458,The Hungry Fork,Mumbai,biryani,2023-05-13,2023-05,5,12,6185,3.02
2023-10-16 05:32:00,user_1390,Taste was amazing.,2,277,The Hungry Fork,Bangalore,pizza,2023-10-16,2023-10,0,5,6185,3.02
2023-03-11 18:17:00,user_1749,Naan was rubbery.,2,32,Biryani Blues,Pune,south indian,2023-03-11,2023-03,5,18,6349,3.0
2023-02-19 22:37:00,user_1923,Packaging was neat.,1,243,Biryani Blues,Bangalore,pizza,2023-02-19,2023-02,6,22,6349,3.0
